,val_loss,val_recon_loss,val_classacc_loss,val_recon_acc,val_recon_mean_squared_error,val_classacc_acc,val_classacc_mean_squared_error,loss,recon_loss,classacc_loss,recon_acc,recon_mean_squared_error,classacc_acc,classacc_mean_squared_error
0,106.38104954257902,1.057759659062387,0.6050840716622488,0.0,1.057759659062387,0.6115326247374457,0.21072053235470797,75.59769281847724,0.7494903294176891,0.6486590874606165,0.0,0.7494903294176891,0.7704741379310345,0.22877102627836424
1,106.93415625287115,1.0635545640867288,0.5786978339208276,0.0,1.0635545640867288,0.6676783000029997,0.19806939282077216,73.55732812552617,0.7293664103951948,0.6206867304341547,0.0010775862068965517,0.7293664103951948,0.8706896551724138,0.21523360034515118
2,113.37540722906319,1.1283697725608606,0.5384301903667508,0.0,1.1283697725608606,0.7465857355113457,0.1793601443943015,73.40745794362036,0.7280905267287945,0.5984056407007677,0.0,0.7280905267287945,0.9299568965517241,0.20374607885706014
3,123.3095717017676,1.2280349744107908,0.5060726432228667,0.0,1.2280349744107908,0.8497723830307018,0.16383348348831733,72.28283263897073,0.7171520426355559,0.5676292119355038,0.0,0.7171520426355559,0.9676724137931034,0.18919362487464114
4,127.2749739489172,1.268014509146058,0.4735215971972765,0.0,1.268014509146058,0.9165402130762254,0.14912374618382665,71.20986734587571,0.706641261947566,0.5457412353877363,0.0,0.706641261947566,0.9849137931034483,0.17849563730174098
5,122.35516994169522,1.219133721497786,0.44179697269192236,0.0,1.219133721497786,0.9787556910731905,0.13522289372268323,71.23140703398606,0.7070646532650652,0.524941584159588,0.0,0.7070646532650652,0.9913793103448276,0.16821579789293223
6,122.91072800307788,1.2249444867844648,0.41628247368317634,0.0,1.2249444867844648,0.9939301972685888,0.12396678402002376,70.5596317422801,0.7006199657917023,0.49763590200193997,0.0,0.7006199657917023,0.9946120689655172,0.15566030247458096
7,127.64250175001408,1.2724564719453386,0.39685319529136864,0.0,1.2724564719453386,0.9954476479514416,0.11574010676471164,70.8934663575271,0.7041138199896648,0.4820849186387555,0.0,0.7041138199896648,0.9978448275862069,0.14831161601790066
8,142.32407303898395,1.4196274978799777,0.3613196243284686,0.0,1.4196274978799777,0.9984825493171472,0.10167017351830313,70.37495409209153,0.6990698164906995,0.46797269479981785,0.0,0.6990698164906995,1.0,0.14111603334032255
9,133.47832088441515,1.331406597483321,0.3376621816742583,0.0,1.331406597483321,0.9984825493171472,0.0915586137027679,70.79574335032495,0.7035710693433367,0.43863660713721964,0.0,0.7035710693433367,1.0,0.12815951581658988
10,133.92879288113352,1.33619399750902,0.30939340756496636,0.0,1.33619399750902,0.9984825493171472,0.08008690393206201,70.9880292168979,0.7056759261879427,0.42043586743289024,0.0,0.7056759261879427,1.0,0.11968001389297946
11,139.45494527628642,1.3916827516237413,0.2866645852875456,0.0,1.3916827516237413,0.9984825493171472,0.07147194601719767,70.03394902985671,0.6963416486978531,0.3997835362779683,0.0,0.6963416486978531,1.0,0.11055869609117508
12,147.75658772169007,1.4748766505483069,0.2689212765064153,0.0,1.4748766505483069,0.9984825493171472,0.06438997711234462,69.79943314914046,0.6941887494818918,0.3805583756545494,0.0,0.6941887494818918,1.0,0.102203287441155
13,152.26133336716973,1.5200797748131527,0.2533555555868221,0.0,1.5200797748131527,0.9984825493171472,0.05856384981666693,69.94468807352,0.6958009117636187,0.36459716846202983,0.0,0.6958009117636187,1.0,0.09527727550473707
14,145.73051467687117,1.4549282839880728,0.23768832761799982,0.0,1.4549282839880728,0.9984825493171472,0.052792272794771264,69.23197641043828,0.6887553457556099,0.35644161495669135,0.0,0.6887553457556099,1.0,0.09175687797110656
15,172.8155966543102,1.7259555584744004,0.22004258958269504,0.0,1.7259555584744004,1.0,0.04614394778535561,69.16577036627407,0.6882961356434328,0.336156552207881,0.0010775862068965517,0.6882961356434328,1.0,0.08349268934850035
16,183.46166904200552,1.832541960324069,0.20747597599246614,0.0,1.832541960324069,1.0,0.04255272719969518,69.26872036374849,0.6894510290746031,0.32361757344213027,0.0,0.6894510290746031,1.0,0.07824141968940866
17,155.39789331230662,1.5520405156116746,0.1938397279277738,0.0,1.5520405156116746,1.0,0.038116057913563865,69.55431280464961,0.6924812824561678,0.3061839434607276,0.0,0.6924812824561678,1.0,0.07138092558959434
18,171.29484664615984,1.711171315183046,0.1777139198323302,0.0,1.711171315183046,1.0,0.03300381915245278,68.5764731045427,0.6828476108353714,0.2917121206891948,0.0,0.6828476108353714,1.0,0.06590039231653871
19,165.62002452335156,1.6545027040386056,0.1697596171376195,0.0,1.6545027040386056,1.0,0.03089571477808567,69.03945843926792,0.6876402384248274,0.2754343141769541,0.0,0.6876402384248274,1.0,0.0597706807070765
20,179.6526518432432,1.7949251699881779,0.16013360172736266,0.0,1.7949251699881779,1.0,0.028098386008580736,68.25340586695178,0.6798602239838962,0.26738284939321977,0.0,0.6798602239838962,1.0,0.05686062998298941
21,173.79330020609322,1.7364765579313357,0.14564447725624163,0.0,1.7364765579313357,1.0,0.023702747649223473,68.14283167082688,0.6788530478189732,0.25752758517347535,0.0021551724137931034,0.6788530478189732,1.0,0.05347884973061496
22,185.06287767239513,1.8492371934679463,0.13915479405923029,0.0,1.8492371934679463,1.0,0.0220632898255233,68.54101194184402,0.6829509108230986,0.24592051423829178,0.0,0.6829509108230986,1.0,0.049185691337133276
23,182.8257312340512,1.8269835609224752,0.12737313355001223,0.0,1.8269835609224752,1.0,0.01899590803245266,67.30668449401855,0.670747267275021,0.23195773157580146,0.0,0.670747267275021,1.0,0.0447336539369205
