,val_loss,val_recon_loss,val_classacc_loss,val_recon_accuracy,val_recon_mse,val_classacc_accuracy,val_classacc_mse,loss,recon_loss,classacc_loss,recon_accuracy,recon_mse,classacc_accuracy,classacc_mse
0,238.41435885988662,2.376927375793457,0.6924172043800354,0.0,2.3772194385528564,0.6185925006866455,0.24855634570121765,99.91291972805789,0.9924384355545044,0.6601248383522034,0.0008688097586855292,0.992527961730957,0.8549087643623352,0.23352397978305817
1,244.92093412530204,2.4425196647644043,0.6376947164535522,0.0,2.4428322315216064,0.7011294364929199,0.22261252999305725,98.74198749187612,0.9810654520988464,0.6281032562255859,0.0,0.9811385869979858,0.9096437692642212,0.21758991479873657
2,246.89876664440908,2.462648630142212,0.5979448556900024,0.0,2.4630086421966553,0.7558644413948059,0.203899547457695,98.46942333549546,0.9786975383758545,0.6020230650901794,0.0,0.9786738753318787,0.9165942668914795,0.20469515025615692
3,241.62075565712644,2.410158634185791,0.5664576888084412,0.0,2.4105429649353027,0.7993049621582031,0.18921537697315216,98.12422520880281,0.9753841757774353,0.5793310403823853,0.0,0.9754490256309509,0.9148566722869873,0.19357746839523315
4,215.03812968554857,2.1447410583496094,0.5333492159843445,0.0,2.145047903060913,0.8253692388534546,0.17398984730243683,97.87721081426308,0.9731290340423584,0.5586216449737549,0.0008688097586855292,0.9731858968734741,0.9174630641937256,0.1835029423236847
5,224.68820964637578,2.241328239440918,0.5205960869789124,0.0,2.2416763305664062,0.8262380361557007,0.16842906177043915,97.67681337915018,0.9715148210525513,0.5381295084953308,0.0,0.9713866710662842,0.9165942668914795,0.17368464171886444
6,229.06880653308434,2.2853784561157227,0.49408388137817383,0.0,2.285747528076172,0.8462206721305847,0.15658478438854218,97.24842740348068,0.9672979712486267,0.5149879455566406,0.0008688097586855292,0.9673349857330322,0.9183318614959717,0.1626976579427719
7,186.53044132395064,1.8603144884109497,0.47238296270370483,0.0,1.8605802059173584,0.8635968565940857,0.14701344072818756,97.25627154790247,0.9675557613372803,0.49291425943374634,0.0008688097586855292,0.9676330089569092,0.9183318614959717,0.15249015390872955
8,205.09022443756447,2.046043634414673,0.4569380581378937,0.0,2.046332836151123,0.8714161515235901,0.14042574167251587,97.20953668748473,0.9673227667808533,0.47733771800994873,0.0008688097586855292,0.9673216342926025,0.9183318614959717,0.1453673392534256
9,235.71902277571135,2.352370500564575,0.4463554918766022,0.0,2.352726697921753,0.8722849488258362,0.13604609668254852,97.0604874969668,0.9659993648529053,0.46000754833221436,0.0,0.9660046100616455,0.9174630641937256,0.1376333087682724
10,212.93924448657927,2.124662160873413,0.43948397040367126,0.0,2.124997615814209,0.8740226030349731,0.13332325220108032,96.88329802379724,0.9643122553825378,0.446889191865921,0.0,0.9643639326095581,0.9183318614959717,0.13185212016105652
11,229.36761939929528,2.2889909744262695,0.4280340373516083,0.0,2.289395809173584,0.8783666491508484,0.1286299228668213,96.81217322859113,0.9638397693634033,0.43138372898101807,0.0,0.9638082385063171,0.9174630641937256,0.12522068619728088
12,214.92719101097975,2.144899606704712,0.4068121314048767,0.0,2.1452035903930664,0.8853170871734619,0.11982927471399307,96.79997582191183,0.9637865424156189,0.41607287526130676,0.0,0.9638395309448242,0.9183318614959717,0.11875736713409424
13,225.33203097160333,2.249011993408203,0.39952486753463745,0.0,2.2493245601654053,0.8861859440803528,0.11705514043569565,96.69627347228632,0.9629139304161072,0.4001246690750122,0.0,0.9629613757133484,0.9192007184028625,0.11229349672794342
14,247.92445229034027,2.47489070892334,0.3965022563934326,0.0,2.4752793312072754,0.8861859440803528,0.11599244922399521,96.56046753194828,0.9617034196853638,0.38931697607040405,0.0,0.961711585521698,0.9183318614959717,0.10806409269571304
15,254.2053599287177,2.5377283096313477,0.3909825384616852,0.0,2.5381433963775635,0.8853170871734619,0.11390040069818497,96.60738395339608,0.9622048139572144,0.3773881494998932,0.0,0.9622997641563416,0.9183318614959717,0.10361481457948685
16,234.82519780481306,2.3440825939178467,0.3832036554813385,0.0,2.3444199562072754,0.8861859440803528,0.1109737977385521,96.63952132290493,0.962797999382019,0.36632999777793884,0.0,0.962732195854187,0.9183318614959717,0.0993969589471817
17,229.45048500412346,2.2903995513916016,0.3803485035896301,0.0,2.2907016277313232,0.8861859440803528,0.10980397462844849,96.35927950994126,0.9599661231040955,0.35783851146698,0.0,0.9600149989128113,0.9183318614959717,0.09640911221504211
18,233.06738140725966,2.326590061187744,0.3736177682876587,0.0008688097586855292,2.326937675476074,0.890529990196228,0.10719168186187744,96.4422511242453,0.9609500169754028,0.35066094994544983,0.0,0.9609156250953674,0.9183318614959717,0.09393712878227234
19,236.3416700321731,2.3593761920928955,0.36893749237060547,0.0008688097586855292,2.359727621078491,0.8922675848007202,0.10535156726837158,96.34263105085888,0.9600970149040222,0.33899128437042236,0.0,0.9600368738174438,0.9183318614959717,0.09003094583749771
20,220.56223466145693,2.2016501426696777,0.36362144351005554,0.0008688097586855292,2.201986312866211,0.8922675848007202,0.10348136723041534,96.43593777044248,0.9610130786895752,0.3300169110298157,0.0,0.961059033870697,0.9183318614959717,0.08719325065612793
