,val_loss,val_recon_loss,val_classacc_loss,val_recon_accuracy,val_recon_mse,val_classacc_accuracy,val_classacc_mse,loss,recon_loss,classacc_loss,recon_accuracy,recon_mse,classacc_accuracy,classacc_mse
0,157.80105647825346,1.5727499723434448,0.5106505155563354,0.0,1.5729045867919922,0.8470894694328308,0.16375109553337097,100.09430396960778,0.9943563938140869,0.6601353287696838,0.0008688097586855292,0.9943414926528931,0.8940052390098572,0.23354026675224304
1,155.33116376596777,1.5481698513031006,0.5003746747970581,0.0,1.5483084917068481,0.8601216077804565,0.1589425504207611,98.83580827091592,0.9819672107696533,0.6345922946929932,0.0008688097586855292,0.9820119738578796,0.9157254695892334,0.22083599865436554
2,150.57710996573124,1.5008238554000854,0.4860955774784088,0.0,1.500910758972168,0.8801042437553406,0.15225766599178314,98.4284388975513,0.9781150817871094,0.6122910976409912,0.0017376195173710585,0.9781613945960999,0.9139878153800964,0.2097642719745636
3,158.74752595505436,1.5827494859695435,0.4662829637527466,0.0,1.5828131437301636,0.890529990196228,0.14324551820755005,98.12460978729221,0.9753710627555847,0.5888168811798096,0.0008688097586855292,0.9753578901290894,0.9157254695892334,0.19817110896110535
4,185.45300296945845,1.849936842918396,0.45069393515586853,0.0,1.850023865699768,0.8940052390098572,0.13612033426761627,97.96250364036793,0.9740652441978455,0.563655436038971,0.0008688097586855292,0.9739882946014404,0.9157254695892334,0.18595850467681885
5,188.33449036758117,1.8787989616394043,0.44221988320350647,0.0,1.8789236545562744,0.8940052390098572,0.13218653202056885,97.92709902739338,0.9737913608551025,0.5447881817817688,0.0008688097586855292,0.9738229513168335,0.9157254695892334,0.17682750523090363
6,180.01273664777742,1.7957624197006226,0.42885822057724,0.0,1.7958396673202515,0.8957428336143494,0.12641620635986328,97.82053710645846,0.9729912281036377,0.5240510702133179,0.0,0.9729646444320679,0.9157254695892334,0.1669689118862152
7,179.46690910863006,1.790529489517212,0.41397571563720703,0.0008688097586855292,1.7905305624008179,0.8966116309165955,0.12021901458501816,97.57423477769416,0.9707841873168945,0.5032442808151245,0.0,0.970709502696991,0.9157254695892334,0.15724509954452515
8,208.70450751787678,2.0830156803131104,0.4027347266674042,0.0,2.0830187797546387,0.8957428336143494,0.11536462604999542,97.38491629062788,0.9689813256263733,0.4816233217716217,0.0,0.9690334796905518,0.9157254695892334,0.14732883870601654
9,169.92994342608415,1.6952998638153076,0.3984566628932953,0.0,1.695315957069397,0.8957428336143494,0.11308284848928452,97.47192964131267,0.9700906276702881,0.4652237296104431,0.0,0.9700667858123779,0.9157254695892334,0.13980625569820404
10,188.75663053378346,1.88359534740448,0.3951733112335205,0.0,1.8836162090301514,0.8957428336143494,0.11110024154186249,97.57547028224226,0.9713167548179626,0.4471263885498047,0.0,0.9712835550308228,0.9157254695892334,0.13199976086616516
11,183.67740033876368,1.832823634147644,0.39510512351989746,0.0,1.8328245878219604,0.8948740363121033,0.11026815325021744,97.20186889409811,0.9676288962364197,0.4339553117752075,0.0,0.967678964138031,0.9157254695892334,0.126288503408432
12,192.98301645075105,1.9258897304534912,0.39430752396583557,0.0,1.925889015197754,0.8940052390098572,0.10878696292638779,97.17328961966454,0.9675421118736267,0.41920244693756104,0.0,0.9675405621528625,0.9157254695892334,0.12017424404621124
13,180.39895554318002,1.8000662326812744,0.3886619806289673,0.0,1.8001046180725098,0.8948740363121033,0.10640159249305725,97.24628375572914,0.9685232639312744,0.4048216938972473,0.0,0.968414306640625,0.9157254695892334,0.11434465646743774
