,val_loss,val_recon_loss,val_classacc_loss,val_recon_acc,val_recon_mean_squared_error,val_classacc_acc,val_classacc_mean_squared_error,loss,recon_loss,classacc_loss,recon_acc,recon_mean_squared_error,classacc_acc,classacc_mean_squared_error
5148,101.15713715673093,1.0022883104576281,0.928306140192789,0.0,1.0022883104576281,0.47307968424193225,0.3144003548856613,96.39225221895435,0.9583368140506128,0.5585703755657363,0.0,0.9583368140506128,0.7200287152603215,0.18811414403104132
5149,101.5014699866082,1.0056519822430798,0.9362708010950793,0.0,1.0056519822430798,0.4709260589727291,0.31490153337414967,96.23113297834212,0.9567526603720639,0.5558672148549805,0.0,0.9567526603720639,0.7279253412473997,0.18782397010346924
5150,101.48149248549002,1.0054248251764362,0.9390094996097699,0.0,1.0054248251764362,0.4709260589727291,0.31626059370595433,96.47781490920177,0.9589973691548705,0.5780779946560665,0.0,0.9589973691548705,0.7128499644485551,0.19570494859833043
5151,101.51899415815124,1.0058818434693364,0.9308097141300785,0.0,1.0058818434693364,0.47236180915219783,0.31523800897495574,96.40837389637221,0.9583588982347268,0.5724838272924485,0.0,0.9583588982347268,0.7200287151747441,0.1914034962055072
5152,101.49889452099714,1.0056323299113572,0.9356616875805276,0.0,1.0056323299113572,0.47307968419914354,0.3153465774447817,96.73377570640416,0.9615470002387294,0.5790753840159274,0.0,0.9615470002387294,0.7207465902216899,0.19617518582578536
5153,101.79650896980192,1.0085812904213456,0.9383806282465867,0.0,1.0085812904213456,0.47236180915219783,0.3146742985390624,96.39658844257035,0.9583257636147613,0.5640126189480389,0.0007178750897343862,0.9583257636147613,0.7272074661148766,0.1903798727469742
5154,101.20416276744177,1.0027569434836197,0.928468356950627,0.0,1.0027569434836197,0.46733668348126844,0.3160903296150583,96.60043685485884,0.9602300599591815,0.5774302095367339,0.0,0.9602300599591815,0.7221823405723133,0.19300116145045998
5155,101.76500038645375,1.0082792273889063,0.9370785035508533,0.0,1.0082792273889063,0.46231155789591644,0.31521867800768727,96.31662529522964,0.9574243823829864,0.5741876878074322,0.0,0.9574243823829864,0.7178750899055409,0.1932774207207768
5156,101.33008256133135,1.0040630041397653,0.9237828380498455,0.0,1.0040630041397653,0.47236180915219783,0.3149276703531932,96.23411560606289,0.9566521669837612,0.5688993633221313,0.0,0.9566521669837612,0.7063890884270021,0.19304647248529824
5157,101.68297649747763,1.0074184122739382,0.9411357927904314,0.0,1.0074184122739382,0.4594400575369789,0.31719547940173426,96.46215412279555,0.9588383074210688,0.5783238269319144,0.0,0.9588383074210688,0.7164393398116495,0.19410925712075408
5158,101.78437631556393,1.0083372602767424,0.9506508357560814,0.0,1.0083372602767424,0.4659009333017997,0.31956099006912303,96.2816880411667,0.9570521784616047,0.5764700996302394,0.0,0.9570521784616047,0.7272074661148766,0.19255932784730895
5159,102.13648372850055,1.011814006523357,0.9550831182261464,0.0,1.011814006523357,0.4694903087504716,0.3197328899074439,96.55322862612799,0.9597955237852098,0.5736767782509455,0.0,0.9597955237852098,0.7142857144140804,0.19169087403126955
5160,101.6467619743265,1.0070052943637025,0.9462325657689135,0.0,1.0070052943637025,0.47164393406246347,0.31815560522562125,96.4129882122404,0.9584768934379956,0.5652993271355995,0.0,0.9584768934379956,0.7279253412473997,0.18949766679582028
5161,101.51605783806203,1.0057046808789123,0.9455898613358091,0.0,1.0057046808789123,0.4709260589727291,0.31705583697245093,96.32109744037045,0.9575833142103263,0.562765566034447,0.0,0.9575833142103263,0.7300789665593916,0.1878919857423766
5162,102.45105530902454,1.0150634438890564,0.9447106202985431,0.0,1.0150634438890564,0.47307968424193225,0.31793414466002823,96.25702760344517,0.9569660111972949,0.5604263575746272,0.0,0.9569660111972949,0.73079684152076,0.1867962443755842
5163,102.11268758123416,1.0116877310240089,0.9439147492577853,0.0,1.0116877310240089,0.46733668348126844,0.3197611054112735,96.28194307544979,0.9571063732895505,0.5713048259174747,0.0007178750897343862,0.9571063732895505,0.7128499642346116,0.19202899233266252
5164,101.42985546169568,1.004812310645671,0.9486246143667628,0.0,1.004812310645671,0.4702081838829947,0.3163818546703884,96.45233195374017,0.9588011775783558,0.5722142017238532,0.0,0.9588011775783558,0.7207465903072672,0.19262163851300504
5165,101.69734766974521,1.0074385532097088,0.9534923505714619,0.0,1.0074385532097088,0.4644651831223309,0.32132817390832813,96.32406510505758,0.9575751247546352,0.5665530531592962,0.0,0.9575751247546352,0.7236180906234161,0.18987696119888345
5166,101.53778489681773,1.0058208858889808,0.9556955940331475,0.0,1.0058208858889808,0.47164393406246347,0.3189163944187219,96.26143482479361,0.9569797419594589,0.5634613626309632,0.0,0.9569797419594589,0.7185929649524867,0.18989609152998585
5167,101.58314525661756,1.0063721020274767,0.9459356002386576,0.0,1.0063721020274767,0.46302943298565086,0.3188361662459391,96.49511577992327,0.9592130818301966,0.5738081267987407,0.0,0.9592130818301966,0.7193108402133758,0.19319681685260107
5168,101.2646414708167,1.0033224111654222,0.9324000899259426,0.0,1.0033224111654222,0.4659009333445884,0.31666948086310015,96.25714320000007,0.956824370365047,0.5747065088428872,0.0,0.956824370365047,0.7164393398116495,0.1916135942666375
5169,101.64904978492666,1.0069739462143212,0.951655455869646,0.0,1.0069739462143212,0.4694903087932603,0.316935070581087,96.39708650565713,0.9584188703915582,0.5551992183696941,0.0,0.9584188703915582,0.7250538408028848,0.18631334404935104
5170,101.55050353018055,1.0057385490253856,0.9766484159663351,0.0,1.0057385490253856,0.4694903087504716,0.3186823534220992,96.29420691912583,0.9573279071521691,0.5614167157044448,0.0,0.9573279071521691,0.722900215490893,0.189364930696395
5171,101.63719720012065,1.00681300413155,0.9558971975659263,0.0,1.00681300413155,0.46733668352405716,0.3189512622801417,96.39149195225394,0.9581834050022434,0.5731525104720218,0.0,0.9581834050022434,0.7300789664310255,0.19099636262514055
5172,101.33700025877503,1.0038821015611281,0.9487890154016334,0.0,1.0038821015611281,0.46733668352405716,0.3166531006038745,96.31549268888212,0.9573924179481074,0.576250637531794,0.0,0.9573924179481074,0.7185929648669093,0.19492915514468803
5173,101.63747139825978,1.0069685946328983,0.9406121098473187,0.0,1.0069685946328983,0.46661880843432274,0.3165057550765419,96.0925478692202,0.9552216922646363,0.5703779661390136,0.0,0.9552216922646363,0.722900215490893,0.1914265581539699
